day_order,day,tray_no,tray,capture_id,cell_id,row,column,x0,y0,x1,y1,inner_x0,inner_y0,inner_x1,inner_y1,green_pixels,total_inner_pixels,green_ratio,green_cover_percent,mean_green_strength,maximum_green_strength,largest_green_cluster,raw_visible_green,newly_emerged_today,tracked_emerged
2,Day 2,1,Tray 1,DJI_20260620131000_0001,47,5,7,720,480,840,600,734,494,826,586,186,8464,0.021975425330812856,2.1975425330812857,94.65591430664062,130.0,186,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,48,5,8,840,480,960,600,854,494,946,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,49,5,9,960,480,1080,600,974,494,1066,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,50,5,10,1080,480,1200,600,1094,494,1186,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,51,6,1,0,600,120,720,14,614,106,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,52,6,2,120,600,240,720,134,614,226,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,53,6,3,240,600,360,720,254,614,346,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,54,6,4,360,600,480,720,374,614,466,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,55,6,5,480,600,600,720,494,614,586,706,180,8464,0.021266540642722116,2.1266540642722114,79.21666717529297,122.0,169,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,56,6,6,600,600,720,720,614,614,706,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,57,6,7,720,600,840,720,734,614,826,706,233,8464,0.02752835538752363,2.752835538752363,91.2489242553711,130.0,182,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,58,6,8,840,600,960,720,854,614,946,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,59,6,9,960,600,1080,720,974,614,1066,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,60,6,10,1080,600,1200,720,1094,614,1186,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,61,7,1,0,720,120,840,14,734,106,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,62,7,2,120,720,240,840,134,734,226,826,59,8464,0.006970699432892249,0.6970699432892249,73.47457885742188,104.0,59,True,False,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,63,7,3,240,720,360,840,254,734,346,826,2,8464,0.00023629489603024575,0.023629489603024575,13.0,14.0,1,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,64,7,4,360,720,480,840,374,734,466,826,37,8464,0.004371455576559546,0.43714555765595464,70.1351318359375,96.0,37,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,65,7,5,480,720,600,840,494,734,586,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,66,7,6,600,720,720,840,614,734,706,826,166,8464,0.019612476370510397,1.9612476370510397,87.13855743408203,126.0,119,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,67,7,7,720,720,840,840,734,734,826,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,68,7,8,840,720,960,840,854,734,946,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,1,Tray 1,DJI_20260620131000_0001,69,7,9,960,720,1080,840,974,734,1066,826,145,8464,0.017131379962192817,1.7131379962192816,94.84827423095703,122.0,145,True,True,True
2,Day 2,1,Tray 1,DJI_20260620131000_0001,70,7,10,1080,720,1200,840,1094,734,1186,826,27,8464,0.0031899810964083177,0.31899810964083175,76.48148345947266,113.0,26,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,1,1,1,0,0,120,120,14,14,106,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,2,1,2,120,0,240,120,134,14,226,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,3,1,3,240,0,360,120,254,14,346,106,96,8464,0.011342155009451797,1.1342155009451798,98.85416412353516,143.0,96,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,4,1,4,360,0,480,120,374,14,466,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,5,1,5,480,0,600,120,494,14,586,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,6,1,6,600,0,720,120,614,14,706,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,7,1,7,720,0,840,120,734,14,826,106,139,8464,0.01642249527410208,1.642249527410208,95.48201751708984,137.0,98,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,8,1,8,840,0,960,120,854,14,946,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,9,1,9,960,0,1080,120,974,14,1066,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,10,1,10,1080,0,1200,120,1094,14,1186,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,11,2,1,0,120,120,240,14,134,106,226,149,8464,0.01760396975425331,1.760396975425331,105.67784881591797,138.0,149,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,12,2,2,120,120,240,240,134,134,226,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,13,2,3,240,120,360,240,254,134,346,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,14,2,4,360,120,480,240,374,134,466,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,15,2,5,480,120,600,240,494,134,586,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,16,2,6,600,120,720,240,614,134,706,226,143,8464,0.016895085066162573,1.6895085066162572,92.91608428955078,128.0,143,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,17,2,7,720,120,840,240,734,134,826,226,245,8464,0.028946124763705103,2.89461247637051,100.04081726074219,146.0,245,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,18,2,8,840,120,960,240,854,134,946,226,158,8464,0.018667296786389415,1.8667296786389416,99.74050903320312,131.0,158,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,19,2,9,960,120,1080,240,974,134,1066,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,20,2,10,1080,120,1200,240,1094,134,1186,226,345,8464,0.04076086956521739,4.076086956521739,105.97101593017578,137.0,345,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,21,3,1,0,240,120,360,14,254,106,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,22,3,2,120,240,240,360,134,254,226,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,23,3,3,240,240,360,360,254,254,346,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,24,3,4,360,240,480,360,374,254,466,346,194,8464,0.022920604914933838,2.292060491493384,102.7319564819336,127.0,194,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,25,3,5,480,240,600,360,494,254,586,346,257,8464,0.030363894139886577,3.036389413988658,103.84825134277344,137.0,257,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,26,3,6,600,240,720,360,614,254,706,346,28,8464,0.0033081285444234404,0.33081285444234404,75.67857360839844,96.0,28,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,27,3,7,720,240,840,360,734,254,826,346,337,8464,0.03981568998109641,3.9815689981096405,100.89020538330078,143.0,337,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,28,3,8,840,240,960,360,854,254,946,346,161,8464,0.019021739130434784,1.9021739130434785,91.88819885253906,129.0,161,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,29,3,9,960,240,1080,360,974,254,1066,346,244,8464,0.028827977315689982,2.8827977315689983,96.70082092285156,128.0,244,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,30,3,10,1080,240,1200,360,1094,254,1186,346,272,8464,0.03213610586011342,3.213610586011342,100.25367736816406,130.0,155,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,31,4,1,0,360,120,480,14,374,106,466,353,8464,0.04170604914933838,4.170604914933838,104.28894805908203,146.0,353,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,32,4,2,120,360,240,480,134,374,226,466,353,8464,0.04170604914933838,4.170604914933838,102.7422103881836,137.0,353,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,33,4,3,240,360,360,480,254,374,346,466,118,8464,0.013941398865784499,1.3941398865784498,85.58474731445312,118.0,118,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,34,4,4,360,360,480,480,374,374,466,466,157,8464,0.01854914933837429,1.8549149338374291,97.40127563476562,131.0,157,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,35,4,5,480,360,600,480,494,374,586,466,363,8464,0.0428875236294896,4.28875236294896,100.02204132080078,128.0,363,True,False,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,36,4,6,600,360,720,480,614,374,706,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,37,4,7,720,360,840,480,734,374,826,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,38,4,8,840,360,960,480,854,374,946,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,39,4,9,960,360,1080,480,974,374,1066,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,40,4,10,1080,360,1200,480,1094,374,1186,466,210,8464,0.024810964083175804,2.4810964083175806,102.72856903076172,134.0,210,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,41,5,1,0,480,120,600,14,494,106,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,42,5,2,120,480,240,600,134,494,226,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,43,5,3,240,480,360,600,254,494,346,586,136,8464,0.01606805293005671,1.606805293005671,97.69117736816406,131.0,136,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,44,5,4,360,480,480,600,374,494,466,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,45,5,5,480,480,600,600,494,494,586,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,46,5,6,600,480,720,600,614,494,706,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,47,5,7,720,480,840,600,734,494,826,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,48,5,8,840,480,960,600,854,494,946,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,49,5,9,960,480,1080,600,974,494,1066,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,50,5,10,1080,480,1200,600,1094,494,1186,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,51,6,1,0,600,120,720,14,614,106,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,52,6,2,120,600,240,720,134,614,226,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,53,6,3,240,600,360,720,254,614,346,706,6,8464,0.0007088846880907373,0.07088846880907373,68.83333587646484,111.0,6,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,54,6,4,360,600,480,720,374,614,466,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,55,6,5,480,600,600,720,494,614,586,706,390,8464,0.04607750472589792,4.607750472589792,97.35897064208984,137.0,291,True,True,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,56,6,6,600,600,720,720,614,614,706,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,57,6,7,720,600,840,720,734,614,826,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,58,6,8,840,600,960,720,854,614,946,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,59,6,9,960,600,1080,720,974,614,1066,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,60,6,10,1080,600,1200,720,1094,614,1186,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,61,7,1,0,720,120,840,14,734,106,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,62,7,2,120,720,240,840,134,734,226,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,63,7,3,240,720,360,840,254,734,346,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,64,7,4,360,720,480,840,374,734,466,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,2,Tray 2,DJI_20260620131052_0002,65,7,5,480,720,600,840,494,734,586,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,66,7,6,600,720,720,840,614,734,706,826,1,8464,0.00011814744801512288,0.011814744801512287,8.0,8.0,1,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,67,7,7,720,720,840,840,734,734,826,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,68,7,8,840,720,960,840,854,734,946,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,69,7,9,960,720,1080,840,974,734,1066,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,2,Tray 2,DJI_20260620131052_0002,70,7,10,1080,720,1200,840,1094,734,1186,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,1,1,1,0,0,120,120,14,14,106,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,2,1,2,120,0,240,120,134,14,226,106,216,8464,0.02551984877126654,2.551984877126654,81.68055725097656,119.0,216,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,3,1,3,240,0,360,120,254,14,346,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,4,1,4,360,0,480,120,374,14,466,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,5,1,5,480,0,600,120,494,14,586,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,6,1,6,600,0,720,120,614,14,706,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,7,1,7,720,0,840,120,734,14,826,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,8,1,8,840,0,960,120,854,14,946,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,9,1,9,960,0,1080,120,974,14,1066,106,47,8464,0.005552930056710775,0.5552930056710775,71.2978744506836,105.0,37,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,10,1,10,1080,0,1200,120,1094,14,1186,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,11,2,1,0,120,120,240,14,134,106,226,13,8464,0.0015359168241965973,0.15359168241965973,91.0,112.0,13,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,12,2,2,120,120,240,240,134,134,226,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,13,2,3,240,120,360,240,254,134,346,226,13,8464,0.0015359168241965973,0.15359168241965973,62.53845977783203,79.0,13,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,14,2,4,360,120,480,240,374,134,466,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,15,2,5,480,120,600,240,494,134,586,226,84,8464,0.00992438563327032,0.9924385633270321,72.5,95.0,84,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,16,2,6,600,120,720,240,614,134,706,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,17,2,7,720,120,840,240,734,134,826,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,18,2,8,840,120,960,240,854,134,946,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,19,2,9,960,120,1080,240,974,134,1066,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,20,2,10,1080,120,1200,240,1094,134,1186,226,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,21,3,1,0,240,120,360,14,254,106,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,22,3,2,120,240,240,360,134,254,226,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,23,3,3,240,240,360,360,254,254,346,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,24,3,4,360,240,480,360,374,254,466,346,16,8464,0.001890359168241966,0.1890359168241966,65.6875,79.0,16,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,25,3,5,480,240,600,360,494,254,586,346,130,8464,0.015359168241965973,1.5359168241965973,77.81538391113281,100.0,130,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,26,3,6,600,240,720,360,614,254,706,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,27,3,7,720,240,840,360,734,254,826,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,28,3,8,840,240,960,360,854,254,946,346,114,8464,0.013468809073724008,1.3468809073724008,77.63157653808594,96.0,114,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,29,3,9,960,240,1080,360,974,254,1066,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,30,3,10,1080,240,1200,360,1094,254,1186,346,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,31,4,1,0,360,120,480,14,374,106,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,32,4,2,120,360,240,480,134,374,226,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,33,4,3,240,360,360,480,254,374,346,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,34,4,4,360,360,480,480,374,374,466,466,119,8464,0.014059546313799623,1.4059546313799622,78.87394714355469,104.0,119,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,35,4,5,480,360,600,480,494,374,586,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,36,4,6,600,360,720,480,614,374,706,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,37,4,7,720,360,840,480,734,374,826,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,38,4,8,840,360,960,480,854,374,946,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,39,4,9,960,360,1080,480,974,374,1066,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,40,4,10,1080,360,1200,480,1094,374,1186,466,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,41,5,1,0,480,120,600,14,494,106,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,42,5,2,120,480,240,600,134,494,226,586,240,8464,0.02835538752362949,2.835538752362949,82.92082977294922,106.0,240,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,43,5,3,240,480,360,600,254,494,346,586,139,8464,0.01642249527410208,1.642249527410208,80.4244613647461,98.0,139,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,44,5,4,360,480,480,600,374,494,466,586,272,8464,0.03213610586011342,3.213610586011342,89.0992660522461,112.0,272,True,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,45,5,5,480,480,600,600,494,494,586,586,89,8464,0.010515122873345936,1.0515122873345935,84.17977905273438,110.0,89,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,46,5,6,600,480,720,600,614,494,706,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,47,5,7,720,480,840,600,734,494,826,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,48,5,8,840,480,960,600,854,494,946,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,49,5,9,960,480,1080,600,974,494,1066,586,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,50,5,10,1080,480,1200,600,1094,494,1186,586,90,8464,0.010633270321361058,1.0633270321361057,89.04444122314453,110.0,85,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,51,6,1,0,600,120,720,14,614,106,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,52,6,2,120,600,240,720,134,614,226,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,53,6,3,240,600,360,720,254,614,346,706,90,8464,0.010633270321361058,1.0633270321361057,80.34444427490234,104.0,90,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,54,6,4,360,600,480,720,374,614,466,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,55,6,5,480,600,600,720,494,614,586,706,189,8464,0.022329867674858225,2.2329867674858224,86.06878662109375,120.0,189,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,56,6,6,600,600,720,720,614,614,706,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,57,6,7,720,600,840,720,734,614,826,706,68,8464,0.008034026465028356,0.8034026465028355,89.80882263183594,129.0,68,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,58,6,8,840,600,960,720,854,614,946,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,59,6,9,960,600,1080,720,974,614,1066,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,60,6,10,1080,600,1200,720,1094,614,1186,706,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,61,7,1,0,720,120,840,14,734,106,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,62,7,2,120,720,240,840,134,734,226,826,66,8464,0.0077977315689981095,0.779773156899811,81.8787841796875,100.0,66,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,63,7,3,240,720,360,840,254,734,346,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,64,7,4,360,720,480,840,374,734,466,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,65,7,5,480,720,600,840,494,734,586,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,66,7,6,600,720,720,840,614,734,706,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,67,7,7,720,720,840,840,734,734,826,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,68,7,8,840,720,960,840,854,734,946,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,3,Tray 3,DJI_20260620131152_0003,69,7,9,960,720,1080,840,974,734,1066,826,86,8464,0.010160680529300567,1.0160680529300568,63.73255920410156,119.0,44,True,True,True
2,Day 2,3,Tray 3,DJI_20260620131152_0003,70,7,10,1080,720,1200,840,1094,734,1186,826,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
2,Day 2,4,Tray 4,DJI_20260620131233_0004,1,1,1,0,0,120,120,14,14,106,106,0,8464,0.0,0.0,0.0,0.0,0,False,False,False
